date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:30:49	111/111	---MCZ	200	added ('OK')	text/plain	date:Wed,%2014%20Sep%202022%2001:30:49%20GMT	https://prodropusa.com/robots.txt		(from )
22:30:50	54937/54937	---MCZ	200	added ('OK')	text/html	date:Wed,%2014%20Sep%202022%2001:30:50%20GMT	https://prodropusa.com/sdown01-es/	C:/My%20Web%20Sites/DOWNSELL%20DROPUSA/prodropusa.com/sdown01-es/index.html	(from )
22:30:50	5602/5602	---MCZ	200	added ('OK')	text/css	etag:W/%2215e2-5e6348cf7a3ef%22	https://prodropusa.com/wp-content/themes/twentytwentytwo/style.css?ver=1.2	C:/My%20Web%20Sites/DOWNSELL%20DROPUSA/prodropusa.com/wp-content/themes/twentytwentytwo/style62ea.css	(from https://prodropusa.com/sdown01-es/)
22:30:50	19279/19279	---MCZ	200	added ('OK')	text/css	etag:W/%224b4f-5e7f14892f264%22	https://prodropusa.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.16.0	C:/My%20Web%20Sites/DOWNSELL%20DROPUSA/prodropusa.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min91ce.css	(from https://prodropusa.com/sdown01-es/)
22:30:51	108424/108424	---MCZ	200	added ('OK')	text/css	etag:W/%221a788-5e7f148922745%22	https://prodropusa.com/wp-content/plugins/elementor/assets/css/frontend-lite.min.css?ver=3.7.4	C:/My%20Web%20Sites/DOWNSELL%20DROPUSA/prodropusa.com/wp-content/plugins/elementor/assets/css/frontend-lite.minf6c4.css	(from https://prodropusa.com/sdown01-es/)
22:30:51	1117/1117	---MCZ	200	added ('OK')	text/css	etag:W/%2245d-5e7f152c90f91%22	https://prodropusa.com/wp-content/uploads/elementor/css/post-7.css?ver=1662398545	C:/My%20Web%20Sites/DOWNSELL%20DROPUSA/prodropusa.com/wp-content/uploads/elementor/css/post-72e67.css	(from https://prodropusa.com/sdown01-es/)
22:30:51	9475/9475	---MCZ	200	added ('OK')	text/css	etag:W/%222503-5e7f1553a0e36%22	https://prodropusa.com/wp-content/uploads/elementor/css/global.css?ver=1662398586	C:/My%20Web%20Sites/DOWNSELL%20DROPUSA/prodropusa.com/wp-content/uploads/elementor/css/global7798.css	(from https://prodropusa.com/sdown01-es/)
22:30:51	9504/9504	---MCZ	200	added ('OK')	text/css	etag:W/%222520-5e866819891a8%22	https://prodropusa.com/wp-content/uploads/elementor/css/post-181.css?ver=1662901842	C:/My%20Web%20Sites/DOWNSELL%20DROPUSA/prodropusa.com/wp-content/uploads/elementor/css/post-1819829.css	(from https://prodropusa.com/sdown01-es/)
22:30:52	57912/57912	---MCZ	200	added ('OK')	text/css	etag:W/%22e238-5e7f1489294a4%22	https://prodropusa.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	C:/My%20Web%20Sites/DOWNSELL%20DROPUSA/prodropusa.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from https://prodropusa.com/sdown01-es/)
22:30:52	669/669	---MCZ	200	added ('OK')	text/css	etag:W/%2229d-5e7f1489294a4%22	https://prodropusa.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	C:/My%20Web%20Sites/DOWNSELL%20DROPUSA/prodropusa.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css	(from https://prodropusa.com/sdown01-es/)
22:30:52	102812/102812	---M-Z	200	added ('OK')	application/x-javascript	date:Wed,%2014%20Sep%202022%2001:30:52%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/My%20Web%20Sites/DOWNSELL%20DROPUSA/connect.facebook.net/en_US/fbevents.js	(from https://prodropusa.com/sdown01-es/)
22:30:53	11775/11775	---MCZ	200	added ('OK')	text/css	etag:W/%222dff-5e7f148922745%22	https://prodropusa.com/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	C:/My%20Web%20Sites/DOWNSELL%20DROPUSA/prodropusa.com/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	(from https://prodropusa.com/sdown01-es/)
